team_name,team_id,head_coach,seasons_coached,wins,losses,ties,wl_per
Adams St. Grizzlies,929,Jason Levesque,2,8,21,0,0.276
Adams St. Grizzlies,929,John McCreery,3,12,25,0,0.324
Adams St. Grizzlies,929,Keith Lindgren,2,9,18,0,0.333
Adams St. Grizzlies,929,Jason Lamb,1,1,10,0,0.091
Adams St. Grizzlies,929,Jerome Austin,4,4,31,0,0.114
Adelphi Panthers,3,Gordon Purdie,15,172,55,0,0.758
Adelphi Panthers,3,Claude Ruggian,12,32,65,2,0.333
Adelphi Panthers,3,Lou Flego,10,62,56,3,0.525
Adelphi Panthers,3,Paul Doherty,22,184,111,0,0.624
Adelphi Panthers,3,Sandy Kapatos,14,115,58,0,0.665
Adelphi Panthers,3,Kevin Sheehan,2,14,9,0,0.609
Adrian Bulldogs,4,Scott Morrison,4,18,41,0,0.305
Adrian Bulldogs,4,Don LaSala,3,44,10,0,0.815
Adrian Bulldogs,4,Brendan Hayes,2,25,6,0,0.806
Adrian Bulldogs,4,Chris Delfausse,2,16,12,0,0.571
Adrian Bulldogs,4,Brett Wetzel,4,23,28,0,0.451
Albertus Magnus Falcons,2798,Darryl Delia,9,25,86,0,0.225
Albion Britons,15,Jacob DeCola,13,125,83,0,0.601
Albright Lions,16,Jamie Lockard,1,7,10,0,0.412
Albright Lions,16,Jake Plunket,4,57,17,0,0.77
Albright Lions,16,James Malone,6,25,53,0,0.321
Albright Lions,16,Erich Skelly,0,0,0,0,NA
Alderson Broaddus Battlers,934,Chris Lukas,6,15,64,0,0.19
Alderson Broaddus Battlers,934,Robert Bennett,1,0,13,0,0
Alderson Broaddus Battlers,934,Ace Mallonee,3,3,24,0,0.111
Alfred Saxons,18,Jason Lockner,17,118,115,0,0.506
Alfred Saxons,18,Arthur Van Auken,3,4,17,0,0.19
Alfred Saxons,18,Leonard Obergfell,11,41,78,0,0.345
Alfred Saxons,18,Preston Chapman,7,35,58,0,0.376
Alfred Saxons,18,Bert Severns,4,23,22,0,0.511
Alfred Saxons,18,Joe Rotellini,1,9,2,0,0.818
Alfred Saxons,18,Larry Hall,3,18,16,0,0.529
Alfred Saxons,18,Matt Kerwick,3,24,17,0,0.585
Alfred Saxons,18,Al Brown,7,85,25,0,0.773
Alfred Saxons,18,B.J. O'Hara,1,6,5,0,0.545
Allegheny Gators,19,Tommy Pearce,3,7,23,0,0.233
Alma Scots,21,Michael Kinney,5,51,38,0,0.573
Alma Scots,21,Jason Levesque,3,9,37,0,0.196
Alma Scots,21,Adam Nycz,3,12,23,0,0.343
Alvernia Golden Wolves,938,Ryan Sheaffer,7,23,92,0,0.2
Alvernia Golden Wolves,938,Kevin Meany,7,16,88,0,0.154
Alvernia Golden Wolves,938,Dave Cronce,1,0,7,0,0
Alvernia Golden Wolves,938,Richard Carrington,1,2,14,0,0.125
Alvernia Golden Wolves,938,Carl Haas,3,5,17,0,0.227
Alvernia Golden Wolves,938,Michael Sullinger,1,1,15,0,0.063
American Int'l Yellow Jackets,22,Shannon Sligo,9,11,117,0,0.086
American Int'l Yellow Jackets,22,James Wilkins,2,0,20,0,0
American Int'l Yellow Jackets,22,Tim Robbins,6,5,76,0,0.062
American Int'l Yellow Jackets,22,Randy Mercer,2,3,17,0,0.15
Amherst Mammoths,24,Jon Thompson,10,125,47,0,0.727
Amherst Mammoths,24,Tom Carmean,11,82,76,0,0.519
Amherst Mammoths,24,Jim McKeon,1,4,7,0,0.364
Amherst Mammoths,24,Rashad Devoe,0,0,0,0,NA
Amherst Mammoths,24,Sean Woods,1,10,7,0,0.588
Anderson (IN) Ravens,939,Jacob Ashton,4,13,32,0,0.289
Anderson (SC) Trojans,13028,Albert Mitchell,2,13,17,0,0.433
Anna Maria AMCATS,26,Nate Mayo,8,24,90,0,0.211
Anna Maria AMCATS,26,Mark Lange,2,16,18,0,0.471
Anna Maria AMCATS,26,Patrick Gaffney,3,10,34,0,0.227
Anna Maria AMCATS,26,Andrew Dalton,1,2,14,0,0.125
Arcadia Knights,966,Nick Taylor,4,20,41,0,0.328
Arcadia Knights,966,Andrew Delaney,1,5,10,0,0.333
Arcadia Knights,966,Jim Stagnitta,1,6,8,0,0.429
Arcadia Knights,966,James Purpura,2,14,11,0,0.56
Arcadia Knights,966,Paul Mita,2,20,13,0,0.606
Assumption Greyhounds,36,Keith Loftis,6,33,51,0,0.393
Assumption Greyhounds,36,Mark Kelley,4,15,42,0,0.263
Assumption Greyhounds,36,Mel McKee,4,23,36,0,0.39
Assumption Greyhounds,36,Greg Minro,3,4,33,0,0.108
Assumption Greyhounds,36,Ed Fayle,2,7,18,0,0.28
Assumption Greyhounds,36,Chris Widelo,5,19,48,0,0.284
Assumption Greyhounds,36,Jeremiah Jones,1,3,12,0,0.2
Assumption Greyhounds,36,Ed Carver,1,7,6,0,0.538
Assumption Greyhounds,36,Mike Ginns,1,3,10,0,0.231
Assumption Greyhounds,36,John Hannon,4,16,35,0,0.314
Assumption Greyhounds,36,Guy Bourdon,4,16,25,0,0.39
Augustana (IL) Vikings,40,Dan Torie,7,50,54,0,0.481
Augustana (IL) Vikings,40,Kyle Hart,4,42,24,0,0.636
Aurora Spartans,42,Kylor Berkman,7,112,28,0,0.8
Aurora Spartans,42,Brendan Dawson,1,11,6,0,0.647
Aurora Spartans,42,Reid Mayberry,4,39,20,0,0.661
Averett Cougars,44,Tony Mackin,5,9,49,0,0.155
Babson Beavers,45,Brendan Gorman,9,89,67,0,0.571
Babson Beavers,45,Jim Castrataro,10,85,75,0,0.531
Babson Beavers,45,Pete Ginnegar,3,15,25,0,0.375
Babson Beavers,45,Pierre McGuire,2,17,11,0,0.607
Babson Beavers,45,Bill Cole,5,46,30,0,0.605
Babson Beavers,45,Paul Scheufele,2,12,13,0,0.48
Babson Beavers,45,Tom Keller,3,26,14,0,0.65
Babson Beavers,45,Rick McCarthy,4,34,13,0,0.723
Babson Beavers,45,John Stephans,3,21,16,0,0.568
Babson Beavers,45,John Martin,2,16,10,0,0.615
Babson Beavers,45,Rocky Batty,4,24,22,0,0.522
Baldwin Wallace Yellow Jackets,46,Jason Tarnow,5,51,21,0,0.708
Baldwin Wallace Yellow Jackets,46,Trey Keeley,4,40,14,0,0.741
Baldwin Wallace Yellow Jackets,46,Tony Tatro,1,14,4,0,0.778
Barton Bulldogs,15646,Warren Shumate,4,23,30,0,0.434
Bates Bobcats,50,Peter Lasagna,22,134,157,0,0.46
Bates Bobcats,50,Web Harrison,18,124,113,0,0.523
Bates Bobcats,50,Al Brown,5,41,34,0,0.547
Bates Bobcats,50,Dab Annino,0,0,0,0,NA
Bellarmine Knights,52,Kevin Burns,6,32,46,0,0.41
Bellarmine Knights,52,Jack McGetrick,6,45,41,0,0.523
Bellarmine Knights,52,Bart Sullivan,1,4,11,0,0.267
Bellarmine Knights,52,Jay Sothoron,1,4,9,0,0.308
Bellarmine Knights,52,Andrew Whitley,3,11,29,0,0.275
Bellarmine Knights,52,Jim Mitchell,1,3,10,0,0.231
Belmont Abbey Crusaders,2683,Chris Barrett,11,112,58,0,0.659
Belmont Abbey Crusaders,2683,Jim Dietsch,4,27,23,0,0.54
Belmont Abbey Crusaders,2683,Rob Horrigan,2,12,16,0,0.429
Beloit Buccaneers,53,Rashad Devoe,3,23,24,0,0.489
Beloit Buccaneers,53,Bob Dignazio,3,20,20,0,0.5
Beloit Buccaneers,53,Ben Coughlin,2,8,11,0,0.421
Beloit Buccaneers,53,Kevin Lerg,1,2,12,0,0.143
Benedictine (IL) Eagles,296,Guy Bourdon,3,28,23,0,0.549
Benedictine (IL) Eagles,296,Jason Farrell,3,28,20,0,0.583
Benedictine (IL) Eagles,296,Chris Button,4,41,15,0,0.732
Bentley Falcons,56,Jim Murphy,30,217,179,0,0.548
Berry Vikings,973,Curtis Gilbert,9,76,50,0,0.603
Berry Vikings,973,Chris Delfausse,2,19,14,0,0.576
Bethany (WV) Bison,59,Ryan Hilyer,7,24,68,0,0.261
Bethany (WV) Bison,59,Todd Wolffrum,3,6,35,0,0.146
Bethany (WV) Bison,59,Tim Priskey,2,8,25,0,0.242
Binghamton Bearcats,62,Scott Nelson,5,24,45,0,0.348
Binghamton Bearcats,62,Ed Stephenson,9,41,78,0,0.345
Binghamton Bearcats,62,Kevin McKeown,7,35,53,0,0.398
Birmingham-So. Panthers,28593,Casey Kear,9,80,57,0,0.584
Birmingham-So. Panthers,28593,Andy Bonasera,5,43,38,0,0.531
Boston U. Terriers,68,Ryan Polley,9,68,60,0,0.531
Bowdoin Polar Bears,69,Jason Archbell,8,57,55,1,0.509
Bowdoin Polar Bears,69,Richard McGee,1,4,8,0,0.333
Bowdoin Polar Bears,69,Mort LaPointe,21,218,76,0,0.741
Bowdoin Polar Bears,69,Tom McCabe,22,229,125,0,0.647
Bowdoin Polar Bears,69,Nels Corey,7,30,36,0,0.455
Bowdoin Polar Bears,69,Jim S. Lentz,1,9,4,0,0.692
Bowdoin Polar Bears,69,Sidney Watson,2,10,18,0,0.357
Bowdoin Polar Bears,69,Bill Mason,1,18,3,0,0.857
Brevard Tornados,30094,Michael Markland,3,13,30,0,0.302
Brevard Tornados,30094,Kevin Anderson,2,11,18,0,0.379
Brevard Tornados,30094,Jim Fritz,1,6,7,0,0.462
Brevard Tornados,30094,Darry Thornton,1,0,5,0,0
Brevard Tornados,30094,JD LeMay,1,2,12,0,0.143
Bridgewater (VA) Eagles,75,Mic Grant,10,70,79,0,0.47
Brown Bears,80,Lars Tiffany,10,95,56,0,0.629
Brown Bears,80,Cliff Stevenson,20,170,95,0,0.642
Brown Bears,80,Scott Nelson,6,34,47,0,0.42
Brown Bears,80,Dom Starsia,10,101,46,0,0.687
Brown Bears,80,Peter Lasagna,8,65,51,0,0.56
Brown Bears,80,Mike Daly,6,37,32,0,0.536
Bryant Bulldogs,81,Mike Pressler,16,153,103,0,0.598
Bryant Bulldogs,81,Rory Whipple,7,75,40,0,0.652
Bryant Bulldogs,81,Brad Ross,0,0,0,0,NA
Bryn Athyn Lions,30188,Tucker Durkin,4,30,29,0,0.508
Bryn Athyn Lions,30188,Jack Crawford,3,4,17,0,0.19
Bryn Athyn Lions,30188,Jerry Mouradian,1,8,5,0,0.615
Bucknell Bison,83,Frank Fedorjaka,17,143,97,0,0.596
Bucknell Bison,83,Sid Jamieson,38,242,232,0,0.511
Cabrini Cavaliers,88,Steve Colfer,22,315,81,0,0.795
Cabrini Cavaliers,88,Pat Scarpello,4,28,28,0,0.5
Cabrini Cavaliers,88,Randy Mills,2,10,14,0,0.417
Cairn Highlanders,1305,Vincent Culpepper,2,3,12,0,0.2
Cairn Highlanders,1305,Stephen Hogan,0,0,0,0,NA
Caldwell Cougars,995,Matt Klank,3,8,17,0,0.32
Caldwell Cougars,995,Alex Lopes,0,0,0,0,NA
Calvin Knights,114,Luke Griemsman,1,6,10,0,0.375
Calvin Knights,114,Joel Kamstra,2,4,25,0,0.138
Calvin Knights,114,Dave Hoger,6,37,46,0,0.446
Calvin Knights,114,Kyle Hofstaedter,1,2,13,0,0.133
Canisius Golden Griffins,116,Randy Mearns,19,100,157,0,0.389
Canisius Golden Griffins,116,Mike Greco,6,26,58,0,0.31
Canisius Golden Griffins,116,Mark Miyashita,5,23,39,0,0.371
Canisius Golden Griffins,116,Ed Van Tine,3,12,27,0,0.308
Capital Comets,117,Bill Olin,3,34,15,0,0.694
Capital Comets,117,Domenic Marzano,5,43,24,0,0.642
Capital Comets,117,A.J. Smith,1,9,9,0,0.5
Carroll (WI) Pioneers,120,Chris Sherman,2,0,12,0,0
Carroll (WI) Pioneers,120,Brian Nowak,3,6,39,0,0.133
Carroll (WI) Pioneers,120,Zack Olsen,2,1,10,0,0.091
Carroll (WI) Pioneers,120,Jake Acevedo,1,1,10,0,0.091
Carthage Firebirds,121,David Neff,14,158,74,0,0.681
Castleton Spartans,123,Bo McDougall,11,89,91,0,0.494
Castleton Spartans,123,David Wiezalis,6,66,36,0,0.647
Castleton Spartans,123,Dan Seaman,2,9,14,0,0.391
Castleton Spartans,123,Brian Kingsbury,1,12,7,0,0.632
Catawba Catawba Indians,1001,Peter Bourque,29,173,233,0,0.426
Catawba Catawba Indians,1001,Mike Murphy,0,0,0,0,NA
Catholic Cardinals,124,Brooks Singer,23,174,169,0,0.507
Catholic Cardinals,124,Brian Sheridan,1,2,0,0,1
Catholic Cardinals,124,Chris Hamilton,1,2,0,0,1
Catholic Cardinals,124,Jon Sax,2,21,6,0,0.778
Cazenovia Wildcats,23624,Kevin Johnson,8,55,54,0,0.505
Cazenovia Wildcats,23624,Rob Kenna,5,11,42,0,0.208
Cazenovia Wildcats,23624,Ryan Spillett,4,11,42,0,0.208
Cazenovia Wildcats,23624,Zak VanValkenburgh,2,7,9,0,0.438
Cazenovia Wildcats,23624,Chris Cooper,0,0,0,0,NA
Centenary (LA) Gents,125,Monty Curtis,2,1,19,0,0.05
Centenary (LA) Gents,125,Jeremy Lichtig,1,0,7,0,0
Centenary (LA) Gents,125,CJ Seling,3,6,23,0,0.207
Centenary (NJ) Cyclones,12884,Matt Klank,14,84,119,0,0.414
Centenary (NJ) Cyclones,12884,William Lowe,3,15,22,0,0.405
Centenary (NJ) Cyclones,12884,Dave Carty,2,18,12,0,0.6
Centenary (NJ) Cyclones,12884,Joe Lodato,3,4,20,0,0.167
Centenary (NJ) Cyclones,12884,Mike Boyle,1,7,7,0,0.5
Centenary (NJ) Cyclones,12884,Pat Regan,1,1,9,0,0.1
Centre Colonels,132,Dan Sharbaugh,4,32,27,0,0.542
Centre Colonels,132,Bert Severns,4,39,22,0,0.639
Centre Colonels,132,Grant Zimmerman,4,33,16,0,0.673
Chatham Cougars,10972,Phil Dodson,3,19,19,0,0.5
Chatham Cougars,10972,Kevin McDonough,2,12,16,0,0.429
Chestnut Hill Griffins,21323,Brian Dougherty,7,49,44,0,0.527
Chestnut Hill Griffins,21323,Richard Carrington,1,4,11,0,0.267
Chestnut Hill Griffins,21323,Mike Terranova,5,44,24,0,0.647
Chestnut Hill Griffins,21323,James DeCarlo,0,0,0,0,NA
Chowan Hawks,8875,Jim Griffin,3,11,33,0,0.25
Chowan Hawks,8875,Josh Seese,3,12,22,0,0.353
Chris. Newport Captains,139,Mikey Thompson,7,87,32,0,0.731
Chris. Newport Captains,139,Todd Boward,6,44,43,0,0.506
Chris. Newport Captains,139,Chris Swanenburg,4,21,26,0,0.447
Clark (MA) Cougars,145,Jeff Cohen,13,87,88,0,0.497
Clark (MA) Cougars,145,Evan Davis,7,28,67,0,0.295
Clark (MA) Cougars,145,Tim Buchanan,3,1,32,0,0.03
Clark (MA) Cougars,145,John Stephens,3,8,17,0,0.32
Clark (MA) Cougars,145,David Ashworth,2,3,18,0,0.143
Clark (MA) Cougars,145,Jim Cantrill,3,4,28,0,0.125
Clark (MA) Cougars,145,Mike Maltais,1,3,8,0,0.273
Clark (MA) Cougars,145,Ed Charlton,1,4,8,0,0.333
Clark (MA) Cougars,145,Chris Triolo,1,4,9,0,0.308
Clarkson Golden Knights,146,Bill Bergan,34,238,225,0,0.514
Clarkson Golden Knights,146,Jack Hantz,17,51,94,1,0.353
Clarkson Golden Knights,146,Ron Cervasio,3,13,20,0,0.394
Clarkson Golden Knights,146,Rory Whipple,7,31,55,0,0.36
Clarkson Golden Knights,146,Matt Hogan,2,22,8,0,0.733
Cleveland St. Vikings,148,Dylan Sheridan,3,17,26,0,0.395
Cleveland St. Vikings,148,Andy German,3,8,22,0,0.267
Coker Cobras,1023,David Olliver,9,52,65,0,0.444
Coker Cobras,1023,Tony Smith,2,3,20,0,0.13
Coker Cobras,1023,John Snow,1,2,14,0,0.125
Colby Mules,151,Jon Hunt,1,3,12,0,0.2
Colby Mules,151,Mike Hodges,1,2,5,0,0.286
Colby Mules,151,Rob Quinn,7,41,56,0,0.423
Colby Mules,151,Justin Domingos,3,24,21,0,0.533
Colby Mules,151,Jon Thompson,2,18,13,0,0.581
Colby Mules,151,Bob Ewell,10,60,55,0,0.522
Colby Mules,151,Robert Pfeiffer,4,31,22,0,0.585
Colby Mules,151,David Zazzaro,9,70,52,0,0.574
Colby Mules,151,Jack Sandler,2,15,15,0,0.5
Colby Mules,151,Guy Van Arsdale,6,27,35,0,0.435
Colby Mules,151,John Krasnavage,1,2,8,0,0.2
Colby Mules,151,Jack Leary,1,6,5,0,0.545
Colby Mules,151,Charlie Corey,3,31,10,0,0.756
Colgate Raiders,153,Mike Murphy,7,57,51,0,0.528
Colgate Raiders,153,Mark G. Galloway,1,1,6,0,0.143
Colgate Raiders,153,Chester O'Neil Jr.,2,12,11,0,0.522
Colgate Raiders,153,Rob Colbert,1,0,7,0,0
Colgate Raiders,153,Jim Nagle,10,86,64,0,0.573
Colgate Raiders,153,James Ballantine,13,17,62,5,0.232
Colgate Raiders,153,Samuel W. Ingram,7,14,33,0,0.298
Colgate Raiders,153,Harvey Potter,11,80,57,1,0.583
Colgate Raiders,153,Don Hannington,5,22,35,1,0.388
Colgate Raiders,153,Paul Rose,5,37,28,0,0.569
Colgate Raiders,153,Mark S. Randall,2,2,12,0,0.143
Colgate Raiders,153,Hank Janczyk,2,12,12,0,0.5
Colgate Raiders,153,Dan Whelan,6,38,43,0,0.469
Colgate Raiders,153,Mike Toop,4,34,14,0,0.708
Colgate Raiders,153,Dave Armstrong,2,10,16,0,0.385
Colgate Raiders,153,Pace Kessenich,4,22,28,0,0.44
Colgate Raiders,153,Kurt Van Valkenburgh,3,12,26,0,0.316
Colgate Raiders,153,Matt Karweck,4,11,31,0,0.262
Colgate Raiders,153,Donald W. Fudge,2,11,11,0,0.5
CMSV Dolphins,451,Andrew Wendol,3,5,37,0,0.119
CMSV Dolphins,451,Pat Yannarelli,3,11,27,0,0.289
CMSV Dolphins,451,Dan Mulholland,7,41,64,0,0.39
CMSV Dolphins,451,Ryan Mello,2,3,5,0,0.375
CMSV Dolphins,451,Frank Deluca,1,3,13,0,0.188
CMSV Dolphins,451,James Fitzgerald,1,2,11,0,0.154
CMSV Dolphins,451,Michael Bryant,1,0,13,0,0
Holy Cross Crusaders,285,Judd Lattimore,4,19,37,0,0.339
Holy Cross Crusaders,285,Hampton Perkins,2,2,19,0,0.095
Holy Cross Crusaders,285,Harry Tiffany,3,13,21,0,0.382
Holy Cross Crusaders,285,Adam Pascal,7,22,70,0,0.239
Holy Cross Crusaders,285,Jim Morrissey,4,17,37,0,0.315
Holy Cross Crusaders,285,Phil O'Connell,9,40,54,1,0.426
Holy Cross Crusaders,285,Dr. Sam Wylie,4,9,29,0,0.237
Holy Cross Crusaders,285,Bob Lindsay,9,74,56,0,0.569
Holy Cross Crusaders,285,John Combs,4,14,42,0,0.25
Holy Cross Crusaders,285,Michael McCaffrey,5,15,56,0,0.211
Holy Cross Crusaders,285,Kevin Davidson,2,4,22,0,0.154
Holy Cross Crusaders,285,Jim Logan,4,13,47,0,0.217
Holy Cross Crusaders,285,Bill McCollough,2,8,14,0,0.364
Holy Cross Crusaders,285,Mike Shannon,1,5,9,0,0.357
Holy Cross Crusaders,285,Ed Craver,2,7,22,0,0.241
Holy Cross Crusaders,285,Peter Burke,2,11,10,0,0.524
Holy Cross Crusaders,285,J.L. Reppert,2,3,17,0,0.15
Colorado Col. Tigers,154,Sean Woods,10,109,42,0,0.722
Colorado Col. Tigers,154,Doc Stabler,11,55,40,1,0.578
Colorado Col. Tigers,154,David Zazzaro,8,52,44,0,0.542
Colorado Col. Tigers,154,Guy Van Arsdale,2,25,3,0,0.893
Colorado Col. Tigers,154,Tom Kay,10,75,46,0,0.62
Colorado Col. Tigers,154,Steve Beville,10,100,49,0,0.671
Colorado Col. Tigers,154,Stephen Devlin,1,7,5,0,0.583
Colorado Col. Tigers,154,Jim Soran,4,26,9,0,0.743
Colorado Col. Tigers,154,Kyle Hannan,2,13,15,0,0.464
Colorado Col. Tigers,154,Mike Horowitz,1,7,9,0,0.438
Colorado Mesa Mavericks,11416,Vince Smith,8,95,26,0,0.785
Colorado Mesa Mavericks,11416,AJ Stevens,4,31,21,0,0.596
CSU Pueblo ThunderWolves,2720,Sean Blair,8,29,61,0,0.322
Concordia Chicago Cougars,160,Drew Stevenson,1,1,13,0,0.071
Concordia Chicago Cougars,160,Cody Bludorn,1,0,13,0,0
Concordia Chicago Cougars,160,Brian Welch,4,7,40,0,0.149
Concordia Chicago Cougars,160,Scott Gwyn,1,0,13,0,0
Concordia Wisconsin Falcons,1036,Michael Fahey,9,96,48,0,0.667
Concordia Wisconsin Falcons,1036,Jeff Roberts,3,26,20,0,0.565
Connecticut Col. Camels,163,Dave Cornell,13,105,100,0,0.512
Connecticut Col. Camels,163,Dave Campbell,3,18,27,0,0.4
Connecticut Col. Camels,163,Fran Shields,23,170,138,0,0.552
Connecticut Col. Camels,163,Jim Nagle,3,10,14,0,0.417
Cornell College Rams,166,Andy Bonasera,3,13,28,0,0.317
Cornell College Rams,166,Lane Zierten,5,21,38,0,0.356
Cornell Big Red,167,Matt Kerwick,4,32,26,0,0.552
Cornell Big Red,167,Ray Van Orman,10,24,45,0,0.348
Cornell Big Red,167,Ned Harkness,3,35,1,0,0.972
Cornell Big Red,167,Richie Moran,29,257,121,0,0.68
Cornell Big Red,167,Jeff Tambroni,10,109,40,0,0.732
Cornell Big Red,167,Ross H. (Jim) Smith,12,75,56,3,0.571
Cornell Big Red,167,Nicky Bawlf,20,62,63,11,0.496
Cornell Big Red,167,Ben DeLuca,3,37,11,0,0.771
Cornell Big Red,167,Talbot Hunter,2,7,8,1,0.469
Cornell Big Red,167,Robert Cullen,4,16,24,0,0.4
Cornell Big Red,167,Dave Pietramala,3,23,17,0,0.575
Cornell Big Red,167,Peter Milliman,3,28,10,0,0.737
Cornell Big Red,167,Connor Buczek,1,14,5,0,0.737
Curry Colonels,170,Tim Murphy,10,65,85,0,0.433
Curry Colonels,170,Neal Anderson,3,12,30,0,0.286
Curry Colonels,170,Steve Batchelor,7,42,65,0,0.393
Curry Colonels,170,Bill Stewart,1,7,5,0,0.583
Curry Colonels,170,Ned Olmsted,2,12,13,0,0.48
Curry Colonels,170,Cooper Morrow,1,3,13,0,0.188
Curry Colonels,170,Joe Smith,6,24,51,0,0.32
Curry Colonels,170,Kevin Pezanowski,5,26,55,0,0.321
Curry Colonels,170,Kevin Tyska,1,1,13,0,0.071
Curry Colonels,170,Jim Wilcon,1,5,9,0,0.357
Curry Colonels,170,John Carroll,0,0,0,0,NA
D'Youville Saints,1059,Jack Wilson,0,0,0,0,NA
D'Youville Saints,1059,Kameron Prince,1,0,11,0,0
Dartmouth Big Green,172,Brendan Callahan,8,19,65,0,0.226
Dartmouth Big Green,172,Tom Dent,35,188,141,4,0.571
Dartmouth Big Green,172,Alden Burnham,9,44,59,0,0.427
Dartmouth Big Green,172,Dudley Hendrick,14,77,99,0,0.438
Dartmouth Big Green,172,Bill Wilson,6,40,44,0,0.476
Dartmouth Big Green,172,Andy Towers,5,20,47,0,0.299
Dartmouth Big Green,172,Scott Allison,3,12,29,0,0.293
Dartmouth Big Green,172,B.J. O'Hara,3,14,27,0,0.341
Dartmouth Big Green,172,Tim Nelson,9,47,70,0,0.402
Dartmouth Big Green,172,Rick Sowell,5,33,35,0,0.485
Davenport Panthers,30221,Chris Esquivel,3,7,21,0,0.25
Davis & Elkins Senators,174,Brian Anken,2,4,19,0,0.174
Davis & Elkins Senators,174,Matthew Justice,1,0,12,0,0
Davis & Elkins Senators,174,Evan Merrill,3,5,21,0,0.192
Davis & Elkins Senators,174,David Pomeroy,1,2,12,0,0.143
Dean Bulldogs,30219,Matt Schairer,5,33,18,0,0.647
Delaware Valley Aggies,179,Gary Mercadante,4,22,37,0,0.373
Delaware Valley Aggies,179,Kevin Kohout,4,20,32,0,0.385
Delaware Valley Aggies,179,Will Lawlor,0,0,0,0,NA
Denison Big Red,182,Mike Caravana,28,320,98,0,0.766
Denison Big Red,182,Tommy Thomsen,25,233,86,0,0.73
Denison Big Red,182,Rix N. Yard,10,56,42,3,0.569
Denison Big Red,182,Matt McGinnis,3,35,13,0,0.729
Denison Big Red,182,Bill Mason,1,10,1,0,0.909
Denison Big Red,182,Lynn Doherty,1,10,3,0,0.769
Denison Big Red,182,Eric Koch,1,16,5,0,0.762
DePauw Tigers,177,Carl Haas,4,15,44,0,0.254
DePauw Tigers,177,Dan Ambrose,6,28,49,0,0.364
DeSales Bulldogs,20,Matthew Brancaccio,8,60,50,0,0.545
DeSales Bulldogs,20,Donovan Quill,5,16,59,0,0.213
DeSales Bulldogs,20,Mike Schambach,3,20,29,0,0.408
DeSales Bulldogs,20,Andrew Geison,4,22,41,0,0.349
DeSales Bulldogs,20,Fran Meagher,6,27,59,0,0.314
Dickinson Red Devils,185,David W. Webster,21,218,105,0,0.675
Dickinson Red Devils,185,Wilbur J. Gobrecht,26,55,186,1,0.229
Dickinson Red Devils,185,Harry Bush,2,4,6,0,0.4
Dickinson Red Devils,185,Charles Ream,3,13,15,0,0.464
Dickinson Red Devils,185,Patrick McDonough,1,3,9,0,0.25
Dickinson Red Devils,185,Brinton Piez,2,6,9,1,0.406
Dickinson Red Devils,185,Chuck Maloy,4,10,43,0,0.189
Dickinson Red Devils,185,Mike Yesalonia,3,11,25,0,0.306
Dickinson Red Devils,185,Francis Warlow,1,1,4,0,0.2
Dickinson Red Devils,185,Alexander Bolling,0,0,0,0,NA
Dickinson Red Devils,185,Marcello Boardley,0,0,0,0,NA
Dickinson Red Devils,185,Peter Paul Hanley,1,0,10,0,0
Dickinson Red Devils,185,Martin Sexton,1,2,3,0,0.4
Dickinson Red Devils,185,Joseph Embery III,1,3,2,0,0.6
Dickinson Red Devils,185,David Breschi,2,8,20,0,0.286
Dickinson Red Devils,185,A. Mark Winter,1,3,8,0,0.273
Dominican (NY) Chargers,8956,Marcelo Sandoval,4,13,44,0,0.228
Dominican (NY) Chargers,8956,Dale Abeling,2,9,17,0,0.346
Dominican (NY) Chargers,8956,Bill Kurisko,3,2,38,0,0.05
Dominican (NY) Chargers,8956,Manny Rapkin,2,8,22,0,0.267
Dominican (NY) Chargers,8956,Nick Ballou,3,14,28,0,0.333
Dominican (NY) Chargers,8956,Bob Spaeth,1,4,4,0,0.5
Dominican (NY) Chargers,8956,Matthew Brancaccio,1,2,13,0,0.133
Dominican (NY) Chargers,8956,Daniel Steigert,4,15,27,0,0.357
Drew Rangers,190,Tom Leanos,30,234,216,0,0.52
Drew Rangers,190,Dick Szlasa,5,40,29,0,0.58
Drew Rangers,190,Kurt Glaser,2,5,18,0,0.217
Drew Rangers,190,Bill Carroll,3,5,16,0,0.238
Drew Rangers,190,Doug Sage,4,8,34,0,0.19
Drew Rangers,190,Dan Leidl,1,9,7,0,0.563
Drexel Dragons,191,Brian Voelker,13,100,83,0,0.546
Drexel Dragons,191,Herman Epstein,21,91,86,2,0.514
Drexel Dragons,191,Tom Hayes,6,41,29,0,0.586
Drexel Dragons,191,Chris Bates,10,70,71,0,0.496
Drexel Dragons,191,Randy Voigt,25,141,177,0,0.443
Drexel Dragons,191,Marshall Austin,1,0,13,1,0.036
Duke Blue Devils,193,John Danowski,16,224,71,0,0.759
Duke Blue Devils,193,Jack Persons,25,76,114,1,0.401
Duke Blue Devils,193,Bruce Corrie,5,33,37,0,0.471
Duke Blue Devils,193,Roy Skinner,0,0,0,0,NA
Duke Blue Devils,193,Mike Pressler,16,153,82,0,0.651
Duke Blue Devils,193,Tony Cullen,9,71,54,0,0.568
Duke Blue Devils,193,Richard Lewis,2,9,6,0,0.6
Duke Blue Devils,193,John Espey,6,35,45,0,0.438
Earlham Quakers,195,Jason Grace,2,4,26,0,0.133
Earlham Quakers,195,Blake Keenan,3,3,29,0,0.094
Earlham Quakers,195,Taylor Lanzillo,0,0,0,0,NA
