team_name,team_id,season,head_coach,division,conference,wins,losses,ties,wl_per,notes
Lock Haven Bald Eagles,360,2022,Lindsay Reese,2,PSAC,8,8,0,0.5,NA
Lock Haven Bald Eagles,360,2021,Lindsay Reese,2,PSAC,4,7,0,0.364,NA
Lock Haven Bald Eagles,360,2020,Lindsay Reese,2,PSAC,3,2,0,0.6,NA
Lock Haven Bald Eagles,360,2019,Lindsay Reese,2,PSAC,4,13,0,0.235,NA
Lock Haven Bald Eagles,360,2018,Lindsay Reese,2,PSAC,13,6,0,0.684,NA
Lock Haven Bald Eagles,360,2017,Lindsay Reese,2,PSAC,9,8,0,0.529,NA
Lock Haven Bald Eagles,360,2016,Lindsay Reese,2,PSAC,14,5,0,0.737,NA
Lock Haven Bald Eagles,360,2015,Kristen Selvage,2,PSAC,20,1,0,0.952,NA
Lock Haven Bald Eagles,360,2014,Kristen Selvage,2,PSAC,19,3,0,0.864,NA
Lock Haven Bald Eagles,360,2013,Kristen Selvage,2,PSAC,15,3,0,0.833,NA
Lock Haven Bald Eagles,360,2012,Kristen Selvage,2,PSAC,11,6,0,0.647,NA
Lock Haven Bald Eagles,360,2011,Kristen Selvage,2,PSAC,16,3,0,0.842,NA
Lock Haven Bald Eagles,360,2010,Kristen Selvage,2,PSAC,16,2,0,0.889,NA
Lock Haven Bald Eagles,360,2009,Kristen Selvage,2,PSAC,18,4,0,0.818,NA
Lock Haven Bald Eagles,360,2008,Kristen Selvage,2,PSAC,15,4,0,0.789,NA
Lock Haven Bald Eagles,360,2007,Kristen Selvage,2,PSAC,16,4,0,0.8,NA
Lock Haven Bald Eagles,360,2006,Kristen Selvage,2,PSAC,17,2,0,0.895,NA
Lock Haven Bald Eagles,360,2005,Kristen Selvage,2,PSAC,14,4,0,0.778,NA
Lock Haven Bald Eagles,360,2004,Kristen Selvage,2,PSAC,8,9,0,0.471,NA
Lock Haven Bald Eagles,360,2003,Kristen Selvage,2,NA,8,8,0,0.5,NA
Lock Haven Bald Eagles,360,2002,Kristen Selvage,2,PSAC,7,9,0,0.438,NA
Lock Haven Bald Eagles,360,2001,Carri Hogg,2,NA,1,11,0,0.083,NA
Lock Haven Bald Eagles,360,2000,Carri Hogg,2,NA,0,12,0,0,NA
Lock Haven Bald Eagles,360,1999,Carri Hogg,2,NA,1,11,0,0.083,NA
Lock Haven Bald Eagles,360,1998,Carri Hogg,2,NA,6,9,0,0.4,NA
Lock Haven Bald Eagles,360,1997,Ginnny Bonomo,2,NA,6,7,0,0.462,NA
Lock Haven Bald Eagles,360,1996,Bridget Roun,2,NA,7,7,0,0.5,NA
Lock Haven Bald Eagles,360,1995,Bridget Roun,2,NA,7,7,0,0.5,NA
Lock Haven Bald Eagles,360,1994,Bridget Roun,2,NA,5,8,0,0.385,NA
Lock Haven Bald Eagles,360,1993,Bridget Roun,2,NA,1,8,0,0.111,NA
Lock Haven Bald Eagles,360,1992,Bridget Roun,2,NA,4,6,0,0.4,NA
Lock Haven Bald Eagles,360,1991,Bridget Roun,2,NA,10,4,0,0.714,NA
Lock Haven Bald Eagles,360,1990,Bridget Roun,2,NA,9,4,0,0.692,NA
Lock Haven Bald Eagles,360,1989,Bridget Roun,2,NA,2,9,0,0.182,NA
Lock Haven Bald Eagles,360,1988,Bridget Roun,2,NA,2,9,0,0.182,NA
Lock Haven Bald Eagles,360,1987,Rose Ann Neff,2,NA,5,9,0,0.357,NA
Lock Haven Bald Eagles,360,1986,Rose Ann Neff,2,NA,1,10,0,0.091,NA
Lock Haven Bald Eagles,360,1985,Rose Ann Neff,2,NA,6,6,0,0.5,NA
Lock Haven Bald Eagles,360,1984,Rose Ann Neff,2,NA,6,6,0,0.5,NA
Lock Haven Bald Eagles,360,1983,Rose Ann Neff,2,NA,6,4,0,0.6,NA
Lock Haven Bald Eagles,360,1982,Rose Ann Neff,2,NA,4,5,1,0.45,NA
Lock Haven Bald Eagles,360,1981,Rose Ann Neff,2,NA,6,2,1,0.722,NA
Lock Haven Bald Eagles,360,1980,Rose Ann Neff,2,NA,10,5,0,0.667,NA
Lock Haven Bald Eagles,360,1979,Sharon Taylor,2,NA,10,4,0,0.714,NA
Lock Haven Bald Eagles,360,1978,Sharon Taylor,2,NA,4,4,0,0.5,NA
Lock Haven Bald Eagles,360,1977,Sharon Taylor,2,NA,5,3,0,0.625,NA
Lock Haven Bald Eagles,360,1976,Sharon Taylor,2,NA,3,4,1,0.438,NA
Lock Haven Bald Eagles,360,1975,Sharon Taylor,2,NA,4,3,0,0.571,NA
Lock Haven Bald Eagles,360,1974,Dr. Charlotte Smith,2,NA,3,3,0,0.5,NA
Lock Haven Bald Eagles,360,1973,Dr. Charlotte Smith,2,NA,4,0,0,1,NA
Lock Haven Bald Eagles,360,1972,Dr. Charlotte Smith,2,NA,4,0,0,1,NA
Lock Haven Bald Eagles,360,1971,Dr. Charlotte Smith,2,NA,3,0,0,1,NA
Lock Haven Bald Eagles,360,1970,Dr. Charlotte Smith,2,NA,2,1,0,0.667,NA
Lock Haven Bald Eagles,360,1969,Dr. Charlotte Smith,2,NA,3,0,0,1,NA
Longwood Lancers,363,2023,,1,Big South,0,0,0,0,NA
Longwood Lancers,363,2022,Elaine Jones,1,Big South,6,11,0,0.353,NA
Longwood Lancers,363,2021,Elaine Jones,1,Big South,2,13,0,0.133,NA
Longwood Lancers,363,2020,Elaine Jones,1,Big South,3,5,0,0.375,NA
Longwood Lancers,363,2019,Elaine Jones,1,Big South,8,9,0,0.471,NA
Longwood Lancers,363,2018,Elaine Jones,1,Big South,7,11,0,0.389,NA
Longwood Lancers,363,2017,Elaine Jones,1,Big South,7,11,0,0.389,NA
Longwood Lancers,363,2016,Elaine Jones,1,Big South,8,10,0,0.444,NA
Longwood Lancers,363,2015,Elaine Jones,1,Big South,6,12,0,0.333,NA
Longwood Lancers,363,2014,Elaine Jones,1,Big South,9,10,0,0.474,NA
Longwood Lancers,363,2013,Elaine Jones,1,Big South,10,8,0,0.556,NA
Longwood Lancers,363,2012,Wendy Stone,1,NA,4,13,0,0.235,NA
Longwood Lancers,363,2011,Missy Ackerman,1,NA,10,8,0,0.556,NA
Longwood Lancers,363,2010,Missy Ackerman,1,NA,10,8,0,0.556,NA
Longwood Lancers,363,2009,Janet Grubbs,1,NA,11,6,0,0.647,NA
Longwood Lancers,363,2008,Janet Grubbs,1,NA,6,10,0,0.375,NA
Longwood Lancers,363,2007,Janet Grubbs,1,NA,3,13,0,0.188,NA
Longwood Lancers,363,2006,Janet Grubbs,1,NA,6,10,0,0.375,NA
Longwood Lancers,363,2005,Janet Grubbs,1,NA,12,3,0,0.8,NA
Longwood Lancers,363,2004,Janet Grubbs,2,NA,14,1,0,0.933,NA
Longwood Lancers,363,2003,Janet Grubbs,2,NA,13,2,0,0.867,NA
Longwood Lancers,363,2002,Janet Grubbs,2,ECAC,15,1,0,0.938,NA
Longwood Lancers,363,2001,Janet Grubbs,2,NA,12,3,0,0.8,NA
Longwood Lancers,363,2000,Janet Grubbs,2,NA,10,6,1,0.618,NA
Longwood Lancers,363,1999,Janet Grubbs,2,NA,11,4,0,0.733,NA
Longwood Lancers,363,1998,Janet Grubbs,2,NA,8,6,0,0.571,NA
Longwood Lancers,363,1997,Janet Grubbs,2,NA,3,10,0,0.231,NA
Longwood Lancers,363,1996,Janet Grubbs,2,NA,9,5,0,0.643,NA
Longwood Lancers,363,1995,Janet Grubbs,2,NA,4,8,0,0.333,NA
Longwood Lancers,363,1994,Sandy Bridgeman,2,NA,8,5,0,0.615,NA
Longwood Lancers,363,1993,Sandy Bridgeman,2,NA,12,0,0,1,NA
Longwood Lancers,363,1992,Sandy Bridgeman,2,NA,9,2,0,0.818,NA
Longwood Lancers,363,1991,Sandy Bridgeman,2,NA,9,1,0,0.9,NA
Longwood Lancers,363,1990,Sue Finnie,2,NA,4,7,0,0.364,NA
Longwood Lancers,363,1989,Sue Finnie,2,NA,3,8,0,0.273,NA
Longwood Lancers,363,1988,Sue Finnie,2,NA,2,10,0,0.167,NA
Longwood Lancers,363,1987,Sue Finnie,2,NA,2,6,0,0.25,NA
Longwood Lancers,363,1986,Sue Finnie,2,NA,7,2,0,0.778,NA
Longwood Lancers,363,1985,Dr. Carolyn Hodges,2,NA,6,3,0,0.667,NA
Longwood Lancers,363,1984,Mary Willson Schill,2,NA,5,5,0,0.5,NA
Longwood Lancers,363,1983,Jane Miller,2,NA,5,2,0,0.714,NA
Longwood Lancers,363,1982,Jane Miller,2,NA,7,4,1,0.625,NA
Longwood Lancers,363,1981,Jane Miller,2,NA,10,5,1,0.656,NA
Longwood Lancers,363,1980,Jane Miller,2,NA,6,9,0,0.4,NA
Longwood Lancers,363,1979,Dee McDonough,2,NA,4,6,1,0.409,NA
Longwood Lancers,363,1978,Anne Huffman,2,NA,2,5,0,0.286,NA
Longwood Lancers,363,1977,Anne Huffman,2,NA,1,7,0,0.125,NA
Longwood Lancers,363,1976,Anne Huffman,2,NA,4,4,0,0.5,NA
Longwood Lancers,363,1975,Anne Huffman,2,NA,4,3,0,0.571,NA
Longwood Lancers,363,1974,Anne Huffman,2,NA,4,3,0,0.571,NA
Longwood Lancers,363,1973,Anne Huffman,2,NA,3,4,0,0.429,NA
Longwood Lancers,363,1972,Anne Huffman,2,NA,3,4,0,0.429,NA
Louisville Cardinals,367,2023,Scott Teeter,1,ACC,0,0,0,0,NA
Louisville Cardinals,367,2022,Scott Teeter,1,ACC,7,11,0,0.389,NA
Louisville Cardinals,367,2021,Scott Teeter,1,ACC,5,11,0,0.313,NA
Louisville Cardinals,367,2020,Scott Teeter,1,ACC,5,4,0,0.556,NA
Louisville Cardinals,367,2019,Scott Teeter,1,ACC,5,13,0,0.278,NA
Louisville Cardinals,367,2018,Scott Teeter,1,ACC,6,11,0,0.353,NA
Louisville Cardinals,367,2017,Kellie Young,1,ACC,11,8,0,0.579,NA
Louisville Cardinals,367,2016,Kellie Young,1,ACC,12,6,0,0.667,NA
Louisville Cardinals,367,2015,Kellie Young,1,ACC,10,8,0,0.556,NA
Louisville Cardinals,367,2014,Kellie Young,1,Big East,16,4,0,0.8,NA
Louisville Cardinals,367,2013,Kellie Young,1,AAC,11,6,0,0.647,NA
Louisville Cardinals,367,2012,Kellie Young,1,AAC,3,12,0,0.2,NA
Louisville Cardinals,367,2011,Kellie Young,1,AAC,10,7,0,0.588,NA
Louisville Cardinals,367,2010,Kellie Young,1,AAC,11,6,0,0.647,NA
Louisville Cardinals,367,2009,Kellie Young,1,AAC,10,7,0,0.588,NA
Louisville Cardinals,367,2008,Kellie Young,1,NA,12,4,0,0.75,NA
Loyola Maryland Greyhounds,369,2023,Jen Adams,1,Patriot,0,0,0,0,NA
Loyola Maryland Greyhounds,369,2022,Jen Adams,1,Patriot,20,2,0,0.909,NA
Loyola Maryland Greyhounds,369,2021,Jen Adams,1,Patriot,12,3,0,0.8,NA
Loyola Maryland Greyhounds,369,2020,Jen Adams,1,Patriot,5,0,0,1,NA
Loyola Maryland Greyhounds,369,2019,Jen Adams,1,Patriot,16,5,0,0.762,NA
Loyola Maryland Greyhounds,369,2018,Jen Adams,1,Patriot,16,5,0,0.762,NA
Loyola Maryland Greyhounds,369,2017,Jen Adams,1,Patriot,11,8,0,0.579,NA
Loyola Maryland Greyhounds,369,2016,Jen Adams,1,Patriot,14,6,0,0.7,NA
Loyola Maryland Greyhounds,369,2015,Jen Adams,1,Patriot,17,5,0,0.773,NA
Loyola Maryland Greyhounds,369,2014,Jen Adams,1,Patriot,15,6,0,0.714,NA
Loyola Maryland Greyhounds,369,2013,Jen Adams,1,AAC,11,9,0,0.55,NA
Loyola Maryland Greyhounds,369,2012,Jen Adams,1,AAC,13,6,0,0.684,NA
Loyola Maryland Greyhounds,369,2011,Jen Adams,1,AAC,17,3,0,0.85,NA
Loyola Maryland Greyhounds,369,2010,Jen Adams,1,AAC,11,7,0,0.611,NA
Loyola Maryland Greyhounds,369,2009,Jen Adams,1,AAC,11,6,0,0.647,NA
Loyola Maryland Greyhounds,369,2008,Kerri O'Day,1,AAC,6,10,0,0.375,NA
Loyola Maryland Greyhounds,369,2007,Kerri O'Day,1,AAC,2,14,0,0.125,NA
Loyola Maryland Greyhounds,369,2006,Kerri O'Day,1,AAC,7,8,0,0.467,NA
Loyola Maryland Greyhounds,369,2005,Kerri O'Day,1,NA,5,11,0,0.313,NA
Loyola Maryland Greyhounds,369,2004,Kerri O'Day,1,NA,14,4,0,0.778,NA
Loyola Maryland Greyhounds,369,2003,Diane Geppi-Aikens,1,NA,17,2,0,0.895,NA
Loyola Maryland Greyhounds,369,2002,Diane Geppi-Aikens,1,CAA,15,4,0,0.789,NA
Loyola Maryland Greyhounds,369,2001,Diane Geppi-Aikens,1,NA,15,5,0,0.75,NA
Loyola Maryland Greyhounds,369,2000,Diane Geppi-Aikens,1,NA,16,5,0,0.762,NA
Loyola Maryland Greyhounds,369,1999,Diane Geppi-Aikens,1,NA,12,5,0,0.706,NA
Loyola Maryland Greyhounds,369,1998,Diane Geppi-Aikens,1,NA,13,4,0,0.765,NA
Loyola Maryland Greyhounds,369,1997,Diane Geppi-Aikens,1,NA,15,3,0,0.833,NA
Loyola Maryland Greyhounds,369,1996,Diane Geppi-Aikens,1,NA,14,2,0,0.875,NA
Loyola Maryland Greyhounds,369,1995,Diane Geppi-Aikens,1,NA,9,6,0,0.6,NA
Loyola Maryland Greyhounds,369,1994,Diane Geppi-Aikens,1,NA,16,3,0,0.842,NA
Loyola Maryland Greyhounds,369,1993,Diane Geppi-Aikens,1,NA,11,6,0,0.647,NA
Loyola Maryland Greyhounds,369,1992,Diane Geppi-Aikens,1,NA,11,4,0,0.733,NA
Loyola Maryland Greyhounds,369,1991,Diane Geppi-Aikens,1,NA,9,7,0,0.563,NA
Loyola Maryland Greyhounds,369,1990,Diane Geppi-Aikens,1,NA,14,4,0,0.778,NA
Loyola Maryland Greyhounds,369,1989,Diane Geppi-Aikens,1,NA,9,10,0,0.474,NA
Loyola Maryland Greyhounds,369,1988,Sandy Campanaro,1,NA,8,11,0,0.421,NA
Loyola Maryland Greyhounds,369,1987,Sandy Campanaro,1,NA,8,7,1,0.531,NA
Loyola Maryland Greyhounds,369,1986,Anne McCloskey,1,NA,9,6,0,0.6,NA
Loyola Maryland Greyhounds,369,1985,Anne McCloskey,1,NA,10,5,0,0.667,NA
Loyola Maryland Greyhounds,369,1984,Anne McCloskey,1,NA,14,4,0,0.778,NA
Loyola Maryland Greyhounds,369,1983,Anne McCloskey,1,NA,7,4,2,0.615,NA
Loyola Maryland Greyhounds,369,1982,Anne McCloskey,1,NA,12,4,1,0.735,NA
Loyola Maryland Greyhounds,369,1981,Anne McCloskey,2,NA,15,4,0,0.789,NA
Loyola Maryland Greyhounds,369,1980,Anne McCloskey,2,NA,13,4,0,0.765,NA
Loyola Maryland Greyhounds,369,1979,Anne McCloskey,2,NA,13,4,0,0.765,NA
Loyola Maryland Greyhounds,369,1978,Anne McCloskey,2,NA,6,3,0,0.667,NA
Loyola Maryland Greyhounds,369,1977,Anne McCloskey,2,NA,4,5,1,0.45,NA
Loyola Maryland Greyhounds,369,1976,Betsy Fair,2,NA,5,3,3,0.591,NA
Loyola Maryland Greyhounds,369,1975,Betsy Fair,2,NA,8,12,0,0.4,NA
Loyola Maryland Greyhounds,369,1974,Raynette Fiorentino,2,NA,0,4,0,0,NA
Loyola Maryland Greyhounds,369,1973,Raynette Fiorentino,2,NA,0,8,0,0,NA
Lycoming Warriors,373,2023,Sarah Quigley,3,MAC Freedom,0,0,0,0,NA
Lycoming Warriors,373,2022,Sarah Quigley,3,MAC Freedom,10,9,0,0.526,NA
Lycoming Warriors,373,2021,Sarah Quigley,3,MAC Freedom,0,3,0,0,NA
Lycoming Warriors,373,2020,Sarah Quigley,3,MAC Commonwealth,1,3,0,0.25,NA
Lycoming Warriors,373,2019,Whitney Boshart,3,MAC Commonwealth,5,11,0,0.313,NA
Lycoming Warriors,373,2018,Whitney Boshart,3,MAC Commonwealth,6,10,0,0.375,NA
Lycoming Warriors,373,2017,Karen Shaddock,3,MAC Commonwealth,10,7,0,0.588,NA
Lycoming Warriors,373,2016,Karen Shaddock,3,MAC Commonwealth,12,5,0,0.706,NA
Lycoming Warriors,373,2015,Lindsay Reese,3,MAC Commonwealth,10,6,0,0.625,NA
Lycoming Warriors,373,2014,Lindsay Reese,3,MAC Commonwealth,5,11,0,0.313,NA
Lycoming Warriors,373,2013,Lindsay Reese,3,MAC Commonwealth,4,12,0,0.25,NA
Lycoming Warriors,373,2012,Chrissy Trescavage,3,Middle Atlantic,4,13,0,0.235,NA
Lycoming Warriors,373,2011,Chrissy Trescavage,3,Middle Atlantic,3,13,0,0.188,NA
Lycoming Warriors,373,2010,Erica Brown,3,Middle Atlantic,10,8,0,0.556,NA
Lycoming Warriors,373,2009,Erica Brown,3,Middle Atlantic,9,9,0,0.5,NA
Lycoming Warriors,373,2008,Kara Reber,3,Middle Atlantic,9,8,0,0.529,NA
Lycoming Warriors,373,2007,Kara Reber,3,Middle Atlantic,14,4,0,0.778,NA
Lycoming Warriors,373,2006,Kara Reber,3,Middle Atlantic,14,4,0,0.778,NA
Lycoming Warriors,373,2005,Kara Reber,3,Middle Atlantic,5,8,0,0.385,NA
Lycoming Warriors,373,2004,Kara Reber,3,Middle Atlantic,5,10,0,0.333,NA
Lycoming Warriors,373,2003,Hillary Barrett,3,Middle Atlantic,5,6,0,0.455,NA
Lycoming Warriors,373,2002,Katherine Roberts,3,Middle Atlantic,7,8,0,0.467,NA
Lycoming Warriors,373,2001,Katherine Roberts,3,NA,11,5,0,0.688,NA
Lycoming Warriors,373,2000,Gene Peluso,3,NA,8,7,0,0.533,NA
Lycoming Warriors,373,1999,Gene Peluso,3,NA,4,6,0,0.4,NA
Lycoming Warriors,373,1998,Gene Peluso,3,NA,4,6,0,0.4,NA
Lycoming Warriors,373,1997,Gene Peluso,3,NA,2,6,0,0.25,NA
Lynchburg Hornets,374,2023,Bruce Reid,3,ODAC,0,0,0,0,NA
Lynchburg Hornets,374,2022,Bruce Reid,3,ODAC,7,11,0,0.389,NA
Lynchburg Hornets,374,2021,Bruce Reid,3,ODAC,10,6,0,0.625,NA
Lynchburg Hornets,374,2020,Bruce Reid,3,ODAC,3,2,0,0.6,NA
Lynchburg Hornets,374,2019,Bruce Reid,3,ODAC,9,8,0,0.529,NA
Lynchburg Hornets,374,2018,Bruce Reid,3,ODAC,9,8,0,0.529,NA
Lynchburg Hornets,374,2017,Bruce Reid,3,ODAC,9,8,0,0.529,NA
Lynchburg Hornets,374,2016,Bruce Reid,3,ODAC,12,6,0,0.667,NA
Lynchburg Hornets,374,2015,Bruce Reid,3,ODAC,9,8,0,0.529,NA
Lynchburg Hornets,374,2014,Bruce Reid,3,ODAC,7,9,0,0.438,NA
Lynchburg Hornets,374,2013,Bruce Reid,3,ODAC,9,8,0,0.529,NA
Lynchburg Hornets,374,2012,Bruce Reid,3,ODAC,11,7,0,0.611,NA
Lynchburg Hornets,374,2011,Bruce Reid,3,ODAC,12,5,0,0.706,NA
Lynchburg Hornets,374,2010,Bruce Reid,3,ODAC,14,4,0,0.778,NA
Lynchburg Hornets,374,2009,Bruce Reid,3,ODAC,9,8,0,0.529,NA
Lynchburg Hornets,374,2008,Bruce Reid,3,ODAC,8,9,0,0.471,NA
Lynchburg Hornets,374,2007,Bruce Reid,3,ODAC,8,10,0,0.444,NA
Lynchburg Hornets,374,2006,Bruce Reid,3,ODAC,7,6,0,0.538,NA
Lynchburg Hornets,374,2005,Bruce Reid,3,ODAC,9,4,0,0.692,NA
Lynchburg Hornets,374,2004,Bruce Reid,3,ODAC,6,10,0,0.375,NA
Lynchburg Hornets,374,2003,Bruce Reid,3,ODAC,7,7,0,0.5,NA
Lynchburg Hornets,374,2002,Enza Steele,3,ODAC,10,6,0,0.625,NA
Lynchburg Hornets,374,2001,Enza Steele,3,NA,11,8,0,0.579,NA
Lynchburg Hornets,374,2000,Enza Steele,3,NA,14,4,1,0.763,NA
Lynchburg Hornets,374,1999,Enza Steele,3,NA,8,11,0,0.421,NA
Lynchburg Hornets,374,1998,Enza Steele,3,NA,4,11,0,0.267,NA
Lynchburg Hornets,374,1997,Enza Steele,3,NA,7,9,0,0.438,NA
Lynchburg Hornets,374,1996,Enza Steele,3,NA,9,6,0,0.6,NA
Lynchburg Hornets,374,1995,Enza Steele,3,NA,9,7,0,0.563,NA
Lynchburg Hornets,374,1994,Enza Steele,3,NA,15,3,0,0.833,NA
Lynchburg Hornets,374,1993,Enza Steele,3,NA,9,6,0,0.6,NA
Lynchburg Hornets,374,1992,Enza Steele,3,NA,7,11,0,0.389,NA
Lynchburg Hornets,374,1991,Enza Steele,3,NA,15,2,0,0.882,NA
Lynchburg Hornets,374,1990,Enza Steele,3,NA,11,6,0,0.647,NA
Lynchburg Hornets,374,1989,Enza Steele,3,NA,15,3,0,0.833,NA
Lynchburg Hornets,374,1988,Enza Steele,3,NA,9,6,0,0.6,NA
Lynchburg Hornets,374,1987,Enza Steele,3,NA,9,6,0,0.6,NA
Lynchburg Hornets,374,1986,Enza Steele,3,NA,14,4,0,0.778,NA
Lynchburg Hornets,374,1985,Enza Steele,3,NA,15,5,0,0.75,NA
Lynchburg Hornets,374,1984,Enza Steele,3,NA,12,6,1,0.658,NA
Lynchburg Hornets,374,1983,Enza Steele,3,NA,12,4,0,0.75,NA
Lynchburg Hornets,374,1982,Enza Steele,3,NA,13,4,0,0.765,NA
Lynchburg Hornets,374,1981,Enza Steele,3,NA,8,8,1,0.5,NA
Lynchburg Hornets,374,1980,Enza Steele,3,NA,5,10,0,0.333,NA
Lynchburg Hornets,374,1979,,3,NA,4,10,0,0.286,NA
Lynchburg Hornets,374,1978,,3,NA,NA,NA,NA,NA,NA
Lynchburg Hornets,374,1977,Dottie Hayden,3,NA,5,9,0,0.357,NA
Lynn Fighting Knights,20794,2023,Mindy Richmond,2,Sunshine State,0,0,0,0,NA
Lynn Fighting Knights,20794,2022,Mindy Richmond,2,Sunshine State,13,4,0,0.765,NA
Lynn Fighting Knights,20794,2021,Mindy Richmond,2,Sunshine State,2,7,0,0.222,NA
Lynn Fighting Knights,20794,2020,Mindy Richmond,2,Sunshine State,3,3,0,0.5,NA
Maine Maritime Mariners,378,2023,Steve Peed,3,North Atlantic,0,0,0,0,
Maine Maritime Mariners,378,2022,Steve Peed,3,North Atlantic,8,8,0,0.5,
Maine Maritime Mariners,378,2021,Steve Peed,3,North Atlantic,0,0,0,0,Not competing this year due to COVID-19.
Maine Maritime Mariners,378,2020,Steve Peed,3,North Atlantic,0,3,0,0,
Maine Maritime Mariners,378,2019,Amy Blanchard,3,North Atlantic,5,7,0,0.417,
Maine Maritime Mariners,378,2018,Amy Blanchard,3,North Atlantic,6,6,0,0.5,
Maine Maritime Mariners,378,2017,Will Mraz,3,North Atlantic,6,8,0,0.429,
Maine Maritime Mariners,378,2016,Sarah Gombar,3,North Atlantic,0,15,0,0,
Maine Maritime Mariners,378,2015,Sarah Gombar,3,North Atlantic,2,10,0,0.167,
Manhattan Jaspers,381,2023,Jenna Dingler,1,MAAC,0,0,0,0,NA
Manhattan Jaspers,381,2022,Jenna Dingler,1,MAAC,11,8,0,0.579,NA
Manhattan Jaspers,381,2021,Jenna Dingler,1,MAAC,3,9,0,0.25,NA
Manhattan Jaspers,381,2020,Jenna Dingler,1,MAAC,3,4,0,0.429,NA
Manhattan Jaspers,381,2019,Katie McConnell,1,MAAC,11,6,0,0.647,NA
Manhattan Jaspers,381,2018,Katie McConnell,1,MAAC,5,11,0,0.313,NA
Manhattan Jaspers,381,2017,Katie McConnell,1,MAAC,5,11,0,0.313,NA
Manhattan Jaspers,381,2016,Elizabeth Gainer,1,MAAC,4,13,0,0.235,NA
Manhattan Jaspers,381,2015,Elizabeth Gainer,1,MAAC,4,13,0,0.235,NA
Manhattan Jaspers,381,2014,Elizabeth Gainer,1,MAAC,4,13,0,0.235,NA
Manhattan Jaspers,381,2013,Diane Haddeland,1,MAAC,4,13,0,0.235,NA
Manhattan Jaspers,381,2012,Diane Haddeland,1,MAAC,4,10,0,0.286,NA
Manhattan Jaspers,381,2011,Jim Drivas,1,MAAC,4,10,0,0.286,NA
Manhattan Jaspers,381,2010,Jim Drivas,1,MAAC,3,13,0,0.188,NA
Manhattan Jaspers,381,2009,Jim Drivas,1,MAAC,11,5,0,0.688,NA
Manhattan Jaspers,381,2008,Jim Drivas,1,MAAC,7,7,0,0.5,NA
Manhattan Jaspers,381,2007,Jim Drivas,1,MAAC,5,11,0,0.313,NA
Manhattan Jaspers,381,2006,Jim Drivas,1,MAAC,7,9,0,0.438,NA
Manhattan Jaspers,381,2005,Jim Drivas,1,MAAC,9,8,0,0.529,NA
Manhattan Jaspers,381,2004,Jill Donovan,1,MAAC,11,8,0,0.579,NA
Manhattan Jaspers,381,2003,Missi Holland,1,MAAC,4,10,0,0.286,NA
Manhattan Jaspers,381,2002,Missi Holland,1,MAAC,4,13,0,0.235,NA
Manhattan Jaspers,381,2001,Missi Holland,1,NA,4,13,0,0.235,NA
Manhattan Jaspers,381,2000,Missi Holland,1,NA,8,6,0,0.571,NA
Manhattan Jaspers,381,1999,Missi Holland,1,NA,7,7,0,0.5,NA
Manhattan Jaspers,381,1998,Danie Caro,1,NA,6,9,0,0.4,NA
Manhattan Jaspers,381,1997,Danie Caro,1,NA,6,7,0,0.462,NA
Manhattanville Valiants,382,2023,Arianna Kreush,3,Skyline,0,0,0,0,NA
Manhattanville Valiants,382,2022,Arianna Kreush,3,Skyline,6,9,0,0.4,NA
Manhattanville Valiants,382,2021,Jen Nardi,3,Skyline,2,5,0,0.286,NA
Manhattanville Valiants,382,2020,Jen Nardi,3,Skyline,4,1,0,0.8,NA
Manhattanville Valiants,382,2019,Jen Nardi,3,MAC Freedom,6,9,0,0.4,NA
Manhattanville Valiants,382,2018,Jen Nardi,3,MAC Freedom,9,7,0,0.563,NA
Manhattanville Valiants,382,2017,Tricia Molfetta,3,MAC Freedom,11,6,0,0.647,NA
Manhattanville Valiants,382,2016,Tricia Molfetta,3,MAC Freedom,6,10,0,0.375,NA
Manhattanville Valiants,382,2015,Courtney Burhans,3,MAC Freedom,4,11,0,0.267,NA
Manhattanville Valiants,382,2014,Courtney Burhans,3,MAC Freedom,1,15,0,0.063,NA
Manhattanville Valiants,382,2013,Courtney Burhans,3,MAC Freedom,4,13,0,0.235,NA
Manhattanville Valiants,382,2012,Anna Riordan,3,Middle Atlantic,4,13,0,0.235,NA
Manhattanville Valiants,382,2011,Anna Riordan,3,Middle Atlantic,7,9,0,0.438,NA
Manhattanville Valiants,382,2010,Anna Riordan,3,Middle Atlantic,4,13,0,0.235,NA
Manhattanville Valiants,382,2009,Anna Riordan,3,Middle Atlantic,11,6,0,0.647,NA
Manhattanville Valiants,382,2008,Anna Riordan,3,Middle Atlantic,8,8,0,0.5,NA
Manhattanville Valiants,382,2007,Jessica Rickershauser,3,Skyline,6,10,0,0.375,NA
Manhattanville Valiants,382,2006,Jessica Rickershauser,3,Skyline,7,9,0,0.438,NA
Manhattanville Valiants,382,2005,Jenna Szyluk,3,NA,4,9,0,0.308,NA
Manhattanville Valiants,382,2004,Jenna Szyluk,3,NA,2,12,0,0.143,NA
Manhattanville Valiants,382,2003,Chapel Love,3,NYSWCAA,6,9,0,0.4,NA
Manhattanville Valiants,382,2002,Chapel Love,3,NYSWCAA,8,8,0,0.5,NA
Manhattanville Valiants,382,2001,Chapel Love,3,NA,8,4,0,0.667,NA
Manhattanville Valiants,382,2000,Gail Lozado,3,NA,7,5,0,0.583,NA
Manhattanville Valiants,382,1999,Gail Lozado,3,NA,4,5,0,0.444,NA
