team_name,team_id,head_coach,seasons_coached,wins,losses,ties,wl_per
Harvard Crimson,275,Deborah R. Field,3,20,17,2,0.538
Harvard Crimson,275,Devon Wills,3,16,20,0,0.444
Haverford Fords,276,Mary Ann Foley-Schiller,6,43,54,0,0.443
Haverford Fords,276,Julie Young,3,33,18,0,0.647
Haverford Fords,276,Lauren Wray,6,56,46,0,0.549
Haverford Fords,276,Katie Zichelli,5,38,21,0,0.644
Haverford Fords,276,Anne Livezey,1,3,11,0,0.214
Hendrix Warriors,1124,Peri West,3,15,27,0,0.357
Hendrix Warriors,1124,Liz Daly,2,10,18,0,0.357
Hendrix Warriors,1124,Kristi Crowley,4,13,30,0,0.302
High Point Panthers,19651,Lyndsey Boswell,12,144,72,0,0.667
Hofstra Pride,283,Lynn Kotler,2,9,12,0,0.429
Hofstra Pride,283,Abby Morgan,6,52,50,0,0.51
Hofstra Pride,283,Carie Bodo,14,94,123,0,0.433
Hofstra Pride,283,Shannon Smith,10,80,79,0,0.503
Hofstra Pride,283,Cindy Lewis,4,14,24,1,0.372
Hofstra Pride,283,Shelley Klaes,5,50,35,0,0.588
Hofstra Pride,283,Jacquie Gow,1,3,7,0,0.3
Hofstra Pride,283,Beth Bozman,1,1,12,0,0.077
Hollins,284,Lizz Steinmetz,5,8,55,0,0.127
Hollins,284,Danielle O'Leary,6,3,70,0,0.041
Hollins,284,Sue Digby,2,2,20,0,0.091
Hollins,284,Kate Keagins,3,5,16,0,0.238
Hollins,284,Randy Polito,1,1,14,0,0.067
Holy Cross Crusaders,285,Meg Galligan,11,32,107,0,0.23
Holy Cross Crusaders,285,Stephanie Ridolfi,13,104,129,0,0.446
Holy Cross Crusaders,285,Kathy Gibbons,6,25,50,4,0.342
Holy Cross Crusaders,285,Amanda Belichick,7,33,65,0,0.337
Holy Cross Crusaders,285,Phil Barnes,2,7,22,0,0.241
Holy Cross Crusaders,285,Paul Ramsey,4,34,38,0,0.472
Holy Family Tigers,1126,Sarah Lautenbach,2,17,17,0,0.5
Holy Family Tigers,1126,Monica Quinn,3,30,24,0,0.556
Holy Family Tigers,1126,Meagan DiCave,1,0,16,0,0
Holy Family Tigers,1126,Marisa Ongaro,5,16,43,0,0.271
Holy Family Tigers,1126,Elizabeth Gainer,2,27,9,0,0.75
Holy Family Tigers,1126,Tracy Zimmer,1,2,12,0,0.143
Hood Blazers,8404,Staci Thomson,5,20,42,0,0.323
Hood Blazers,8404,Molly Hesterberg Evans,7,30,76,0,0.283
Hood Blazers,8404,Molly O'Brien,4,22,44,0,0.333
Hood Blazers,8404,Laura Fox,3,11,23,0,0.324
Hood Blazers,8404,Abby Dyjack,1,4,12,0,0.25
Hope Flying Dutch,286,Kim Vincent,5,41,35,0,0.539
Hope Flying Dutch,286,Keagan Pontious,3,23,12,0,0.657
Hope Flying Dutch,286,Tracy Benjamin,2,12,16,0,0.429
Howard Bison,290,Maguerite Lanaux,3,4,32,0,0.111
Howard Bison,290,Jessy Morgan,3,8,40,0,0.167
Howard Bison,290,Karli Brentlinger,4,1,52,0,0.019
Howard Bison,290,Melinda Vaughn,3,9,31,0,0.225
Howard Bison,290,Jamie McGettigan,1,2,11,0,0.154
Howard Bison,290,Paul Bowden,1,0,5,0,0
Howard Bison,290,Sarah Schermerhorn,3,2,44,0,0.043
Howard Bison,290,Karen Healy-Silcott,1,1,16,0,0.059
Huntingdon Hawks,1130,Julia Steier,2,9,20,0,0.31
Huntingdon Hawks,1130,Bryan Stanley,5,17,44,0,0.279
Huntingdon Hawks,1130,Morgan Cross,2,8,23,0,0.258
Huntingdon Hawks,1130,Kaitlin Cochran,0,0,0,0,NA
Huntingdon Hawks,1130,Liz Frisoli,1,8,6,0,0.571
Husson Eagles,1133,Mark Hundhammer,3,26,17,1,0.602
Husson Eagles,1133,Madeline Hoeppner,3,21,20,0,0.512
Husson Eagles,1133,Dorian Gilmartin-Dzitko,5,17,28,0,0.378
Husson Eagles,1133,Jen Johnstone,3,7,21,0,0.25
Husson Eagles,1133,Penny White,1,3,9,0,0.25
Husson Eagles,1133,Amanda Deshaies,0,0,0,0,NA
IIT Scarlet Hawks,30172,Kirk Lamitie,5,33,34,0,0.493
IIT Scarlet Hawks,30172,Meghan McCarthy,4,20,16,0,0.556
Ill. Wesleyan Titans,300,Lindsey Kellar,8,88,49,0,0.642
Immaculata Mighty Macs,303,Maureen McQuade,3,7,31,0,0.184
Immaculata Mighty Macs,303,Janelle Cronmiller,9,78,78,0,0.5
Immaculata Mighty Macs,303,Jennifer Wong,1,5,11,0,0.313
Immaculata Mighty Macs,303,Beth Cugini,1,2,11,0,0.154
Immaculata Mighty Macs,303,Stef Connors,1,1,11,0,0.083
Immaculata Mighty Macs,303,Nicole Barretta,2,9,17,0,0.346
Immaculata Mighty Macs,303,George Dick,1,2,4,0,0.333
Indiana (PA) Crimson Hawks,307,Liz Ramsey,2,10,24,0,0.294
Indiana (PA) Crimson Hawks,307,Mindy Richmond,10,105,67,0,0.61
Indiana (PA) Crimson Hawks,307,Rutger Wiese,2,4,29,0,0.121
Indiana (PA) Crimson Hawks,307,Missy Moran,3,12,25,0,0.324
Indiana (PA) Crimson Hawks,307,Brenna Gallagher,4,30,21,0,0.588
Indiana (PA) Crimson Hawks,307,Kiki Chesterton,1,3,13,0,0.188
Indiana (PA) Crimson Hawks,307,Noelle Bowman,3,13,30,0,0.302
Iona Gaels,310,Lauren Hay (Rywak),4,22,42,0,0.344
Iona Gaels,310,Michelle Mason,11,60,123,0,0.328
Iona Gaels,310,Lauren Kahn,3,13,22,0,0.371
Ithaca Bombers,313,Andrea Golden,15,123,86,0,0.589
Ithaca Bombers,313,Karen Hollands,9,85,61,0,0.582
Ithaca Bombers,313,Nancy Hicks,3,12,1,0,0.923
Ithaca Bombers,313,Karrie Moore,7,92,29,0,0.76
Ithaca Bombers,313,Sarah Rich,6,27,22,2,0.549
Ithaca Bombers,313,Piep van Heuven,6,72,37,0,0.661
Ithaca Bombers,313,Joan Silken,1,4,0,0,1
Ithaca Bombers,313,Pat Quinn,1,13,2,0,0.867
Ithaca Bombers,313,Shannon McHale,4,48,23,1,0.674
Ithaca Bombers,313,Candies Russell,1,4,5,0,0.444
Ithaca Bombers,313,Mike Wood,1,14,5,0,0.737
Jacksonville Dolphins,316,Mindy McCord,13,170,62,0,0.733
James Madison Dukes,317,Dee McDonough,15,118,113,0,0.511
James Madison Dukes,317,Shelley Klaes,16,198,90,0,0.688
James Madison Dukes,317,Gay Hall,1,6,3,0,0.667
James Madison Dukes,317,Janet Luce,4,28,26,3,0.518
James Madison Dukes,317,Kellie Young,4,51,24,0,0.68
James Madison Dukes,317,Jen Ulehla,8,90,56,0,0.616
James Madison Dukes,317,Becky Burch,1,6,7,0,0.462
Jefferson Rams,543,Christy Fleagle,4,39,21,0,0.65
Jefferson Rams,543,George Chis-Luca,14,141,89,0,0.613
Jefferson Rams,543,Jenn Devinney,1,12,5,0,0.706
Jefferson Rams,543,Nick Vattiato,3,23,24,0,0.489
Jefferson Rams,543,Kate Ryan,0,0,0,0,NA
John Carroll Blue Streaks,320,Rachel Dell,8,80,34,0,0.702
John Carroll Blue Streaks,320,Mike Petrella,1,7,1,0,0.875
Johns Hopkins Blue Jays,322,Sally Beth Anderson,11,111,63,0,0.638
Johns Hopkins Blue Jays,322,Janine Tucker,29,313,180,0,0.635
Johns Hopkins Blue Jays,322,Micul Ann Morse,7,38,59,4,0.396
Johns Hopkins Blue Jays,322,Tim McCormack,0,0,0,0,NA
Juniata Eagles,325,Naomi Radio,5,25,40,0,0.385
JWU (Providence) Wildcats,22626,Caitlin Hansen,4,50,23,0,0.685
JWU (Providence) Wildcats,22626,Jessica Scannapieco,3,35,12,0,0.745
JWU (Providence) Wildcats,22626,Jennifer Thomas,2,21,10,0,0.677
Kalamazoo Hornets,326,Jessica Smith,7,39,58,0,0.402
Kalamazoo Hornets,326,Emila Ward,2,11,18,0,0.379
Kean Cougars,329,Dipi Bhaya,8,62,62,0,0.5
Kean Cougars,329,Leslie LaFronz,3,26,28,0,0.481
Kean Cougars,329,Jordan Trautman,5,51,37,0,0.58
Kean Cougars,329,Kiki Chesterton,4,16,44,0,0.267
Kean Cougars,329,B.J. Johnson,5,34,31,0,0.523
Kean Cougars,329,Jill Cosse,2,10,8,0,0.556
Keene St. Owls,330,Michelle Mason,2,19,14,0,0.576
Keene St. Owls,330,Katie Clark,14,135,99,0,0.577
Keene St. Owls,330,Emily Johnson,5,49,39,0,0.557
Keene St. Owls,330,Amy Watson,1,5,8,0,0.385
Keene St. Owls,330,Carrie Moura,2,14,14,0,0.5
Keene St. Owls,330,Marcia Trinkley,1,6,7,0,0.462
Keene St. Owls,330,Travis Wyant,0,0,0,0,NA
Kennesaw St. Owls,1157,Kristina Llanes,4,12,47,0,0.203
Kennesaw St. Owls,1157,Laura Maness,6,42,51,0,0.452
Kent St. Golden Flashes,331,Brianne Tierney,4,13,43,0,0.232
Kenyon Ladies,335,Sandra Moore,8,63,38,1,0.623
Kenyon Ladies,335,Jill Boffa,2,11,17,0,0.393
Kenyon Ladies,335,Meredith Buzzi,10,100,54,0,0.649
Kenyon Ladies,335,Susan Eichner,3,18,23,1,0.44
Kenyon Ladies,335,Karen Burke,11,45,44,8,0.505
Kenyon Ladies,335,Robin Cash,8,49,52,0,0.485
Kenyon Ladies,335,Jess Good,5,45,17,0,0.726
Kenyon Ladies,335,Mary Brainard,1,9,4,0,0.692
Kenyon Ladies,335,Kiki Chesterton,1,2,12,0,0.143
Kenyon Ladies,335,Wendi Weimer,1,7,11,0,0.389
Keuka Wolves,1159,Alena Krug,4,22,23,0,0.489
Keuka Wolves,1159,Kelly Orr,5,55,20,0,0.733
Keuka Wolves,1159,Eryn McCaffrey-Jacobs,7,54,29,0,0.651
Keuka Wolves,1159,Tim Moody,2,9,3,0,0.75
Keystone Giants,30047,Ashley Irwin,5,28,28,0,0.5
Keystone Giants,30047,Rebecca Davis,2,4,16,0,0.2
Keystone Giants,30047,Sarah Golis,1,0,10,0,0
King's (PA) Monarchs,336,Justine Reeber,2,15,15,0,0.5
King's (PA) Monarchs,336,Laurie Anthony,4,9,52,0,0.148
King's (PA) Monarchs,336,Laura Patton,5,33,44,0,0.429
King's (PA) Monarchs,336,Kathy Kerr,4,27,33,0,0.45
King's (PA) Monarchs,336,Cheryl Ish,5,16,40,0,0.286
King's (PA) Monarchs,336,Ashley Stevens,6,29,56,0,0.341
Kutztown Golden Bears,339,Sarah Greer (Wesner),5,16,61,0,0.208
Kutztown Golden Bears,339,Kate Scattergood,5,22,61,0,0.265
Kutztown Golden Bears,339,Jackie Stezzi,4,16,35,0,0.314
Kutztown Golden Bears,339,Kristen Nicholson,1,4,13,0,0.235
La Roche Redhawks,1163,Lisa Evans,2,1,14,0,0.067
La Salle Explorers,340,Julie Weiss,6,24,72,0,0.25
La Salle Explorers,340,Candace Bossell,10,75,89,0,0.457
La Salle Explorers,340,Denise Roessler,1,5,9,0,0.357
La Salle Explorers,340,Jenn Harpel,4,21,39,0,0.35
La Salle Explorers,340,Katie Rhodes Abbott,4,18,36,0,0.333
Lafayette Leopards,342,Ann Gold,17,180,105,1,0.631
Lafayette Leopards,342,Kathy Frick,4,11,51,0,0.177
Lafayette Leopards,342,Alison Fisher,11,63,125,0,0.335
Lafayette Leopards,342,Courtney Solenberger,2,5,19,1,0.22
Lafayette Leopards,342,Sharon Mitchell,5,46,16,1,0.738
Lafayette Leopards,342,Jill Redfern,1,11,4,0,0.733
Lafayette Leopards,342,Katie McConnell,3,6,22,0,0.214
Lafayette Leopards,342,Melissa Michels,1,4,14,0,0.222
Lafayette Leopards,342,Rebecca Joseph,3,30,24,0,0.556
Lake Erie Storm,2746,Laura Maness,2,10,20,0,0.333
Lake Erie Storm,2746,Mallory Ferrandiz,5,46,36,0,0.561
Lake Erie Storm,2746,Meaghan Smith,1,3,11,0,0.214
Lake Erie Storm,2746,Jillian Howley,3,30,23,0,0.566
Lake Forest Foresters,344,Maggie Zentgraf,1,11,4,0,0.733
Lake Forest Foresters,344,Wei Chenh,0,0,0,0,NA
Lancaster Bible Chargers,30085,Brian Ford,1,0,10,0,0
Lancaster Bible Chargers,30085,Evelyn Long,1,6,8,0,0.429
Lancaster Bible Chargers,30085,Cheri Horst,8,40,71,0,0.36
Lancaster Bible Chargers,30085,Jessica Creeden,3,11,35,0,0.239
Lancaster Bible Chargers,30085,Vickie Byler,1,3,6,0,0.333
Lancaster Bible Chargers,30085,Zach Freeman,3,7,42,0,0.143
Lancaster Bible Chargers,30085,Jackie Hoover,0,0,0,0,NA
Lander Bearcats,1167,Bob Dachille,3,17,20,0,0.459
Lasell Lasers,8486,Lynne Kirouac,4,26,31,0,0.456
Lasell Lasers,8486,Marushka Eddy,3,27,21,0,0.563
Lasell Lasers,8486,Cait Connolly,8,103,43,0,0.705
Lasell Lasers,8486,Al Eaton,1,6,2,0,0.75
Lasell Lasers,8486,Jill Smock,1,2,9,0,0.182
Lasell Lasers,8486,Kelsey Russell,1,2,0,0,1
Lasell Lasers,8486,Britney Wuorio,1,7,10,0,0.412
Lasell Lasers,8486,Dana Czapnik,1,6,7,0,0.462
Le Moyne Dolphins,349,Lauren O'Connor,7,82,43,0,0.656
Le Moyne Dolphins,349,Beth Hewitt,5,71,20,0,0.78
Le Moyne Dolphins,349,Kathy Taylor,5,97,12,0,0.89
Le Moyne Dolphins,349,Patty Kloidt,4,26,33,0,0.441
Le Moyne Dolphins,349,Liz Beville,3,32,7,0,0.821
Lebanon Valley Flying Dutchmen,351,Brianne Tierney,3,23,25,0,0.479
Lebanon Valley Flying Dutchmen,351,Jackie Dando,7,82,49,0,0.626
Lebanon Valley Flying Dutchmen,351,Rachel Perla,2,15,17,0,0.469
Lebanon Valley Flying Dutchmen,351,Alexandra Stambaugh,1,0,3,0,0
Lee Lady Flames,30013,Addie Wadley,2,9,23,0,0.281
Lee Lady Flames,30013,Derrel Martin,4,27,26,0,0.509
Lees-McRae Bobcats,13302,Andrea Cofrin,2,2,30,0,0.063
Lees-McRae Bobcats,13302,Amanda Chase,3,10,33,0,0.233
Lees-McRae Bobcats,13302,Lexi King,3,11,33,0,0.25
Lees-McRae Bobcats,13302,Rob Porter,2,4,27,0,0.129
Lees-McRae Bobcats,13302,Cat Lovallo,3,6,20,0,0.231
Lees-McRae Bobcats,13302,Shaun Williamson,2,6,14,0,0.3
Lees-McRae Bobcats,13302,Nicholas Wagner,1,1,11,0,0.083
Lees-McRae Bobcats,13302,Ray Cameron,3,15,25,0,0.375
Lees-McRae Bobcats,13302,Josh Shingleton,1,3,12,0,0.2
Lees-McRae Bobcats,13302,Beth Haynes,0,0,0,0,NA
Lehigh Mountain Hawks,352,Mary Beth Holder,4,37,32,0,0.536
Lehigh Mountain Hawks,352,Liz Ota,4,31,36,0,0.463
Lehigh Mountain Hawks,352,Jackie Keeley,14,98,111,1,0.469
Lehigh Mountain Hawks,352,Jill Redfern,14,132,96,0,0.579
Lehigh Mountain Hawks,352,Judy Turner Baxter,8,75,33,2,0.691
Lehigh Mountain Hawks,352,Barbara Everhart Lipkin,3,12,7,0,0.632
Lehigh Mountain Hawks,352,Jim Shreve,1,5,11,0,0.313
Lenoir-Rhyne Bears,1170,Cibulas Cibulas,1,6,10,0,0.375
Lenoir-Rhyne Bears,1170,Clare Short,2,21,15,0,0.583
Lenoir-Rhyne Bears,1170,Carlee Buck,6,49,43,0,0.533
Lenoir-Rhyne Bears,1170,Sue Eaker,3,30,21,0,0.588
Lewis Flyers,354,Kirk Lamitie,3,7,26,0,0.212
Lewis Flyers,354,Molly Byrne,1,4,10,0,0.286
Liberty Lady Flames,355,Regan Denham,4,19,47,0,0.288
Liberty Lady Flames,355,Kelly Nangle,9,73,83,0,0.468
Limestone Saints,1174,Scott Tucker,21,309,67,0,0.822
Limestone Saints,1174,Michael Scerbo,5,31,25,0,0.554
Lincoln Memorial Lady Railsplitters,1176,Caitlyn Corace,6,32,49,0,0.395
Lincoln Memorial Lady Railsplitters,1176,Alyssa Shaver,2,14,12,0,0.538
Lindenwood Lions,30136,Jack Cribbin,11,178,26,0,0.873
Linfield Wildcats,1179,Bill Hander,8,28,37,0,0.431
Linfield Wildcats,1179,Tim Hart,6,11,57,0,0.162
Linfield Wildcats,1179,Kat Enders,2,0,31,0,0
Linfield Wildcats,1179,Brittany Hartmann,2,7,21,0,0.25
Linfield Wildcats,1179,Lindsay Newman,4,32,14,0,0.696
LIU Sharks,361,Regan Teti,4,18,46,0,0.281
LIU Sharks,361,Heather Levins,4,9,56,0,0.138
LIU Sharks,361,Allison Hanley,7,27,86,0,0.239
LIU Sharks,361,Meghan McNamara,3,16,22,0,0.421
LIU Sharks,361,Dawn Strunk,2,7,18,0,0.28
Lock Haven Bald Eagles,360,Rose Ann Neff,8,44,47,2,0.484
Lock Haven Bald Eagles,360,Kristen Selvage,14,200,62,0,0.763
Lock Haven Bald Eagles,360,Bridget Roun,9,47,62,0,0.431
Lock Haven Bald Eagles,360,Dr. Charlotte Smith,6,19,4,0,0.826
Lock Haven Bald Eagles,360,Lindsay Reese,7,55,49,0,0.529
Lock Haven Bald Eagles,360,Sharon Taylor,5,26,18,1,0.589
Lock Haven Bald Eagles,360,Carri Hogg,4,8,43,0,0.157
Lock Haven Bald Eagles,360,Ginnny Bonomo,1,6,7,0,0.462
Longwood Lancers,363,Sue Finnie,5,18,33,0,0.353
Longwood Lancers,363,Janet Grubbs,15,137,88,1,0.608
Longwood Lancers,363,Missy Ackerman,2,20,16,0,0.556
Longwood Lancers,363,Anne Huffman,7,21,30,0,0.412
Longwood Lancers,363,Dr. Carolyn Hodges,1,6,3,0,0.667
Longwood Lancers,363,Elaine Jones,10,66,100,0,0.398
Longwood Lancers,363,Sandy Bridgeman,4,38,8,0,0.826
Longwood Lancers,363,Jane Miller,4,28,20,2,0.58
Longwood Lancers,363,Wendy Stone,1,4,13,0,0.235
Longwood Lancers,363,Dee McDonough,1,4,6,1,0.409
Longwood Lancers,363,Mary Willson Schill,1,5,5,0,0.5
Louisville Cardinals,367,Kellie Young,10,106,68,0,0.609
Louisville Cardinals,367,Scott Teeter,5,28,50,0,0.359
Loyola Maryland Greyhounds,369,Anne McCloskey,10,103,43,4,0.7
Loyola Maryland Greyhounds,369,Kerri O'Day,5,34,47,0,0.42
Loyola Maryland Greyhounds,369,Diane Geppi-Aikens,15,196,70,0,0.737
Loyola Maryland Greyhounds,369,Jen Adams,14,189,71,0,0.727
Loyola Maryland Greyhounds,369,Raynette Fiorentino,2,0,12,0,0
Loyola Maryland Greyhounds,369,Betsy Fair,2,13,15,3,0.468
Loyola Maryland Greyhounds,369,Sandy Campanaro,2,16,18,1,0.471
Lycoming Warriors,373,Kara Reber,5,47,34,0,0.58
Lycoming Warriors,373,Chrissy Trescavage,2,7,26,0,0.212
Lycoming Warriors,373,Karen Shaddock,2,22,12,0,0.647
Lycoming Warriors,373,Erica Brown,2,19,17,0,0.528
Lycoming Warriors,373,Gene Peluso,4,18,25,0,0.419
Lycoming Warriors,373,Whitney Boshart,2,11,21,0,0.344
Lycoming Warriors,373,Sarah Quigley,3,11,15,0,0.423
Lycoming Warriors,373,Lindsay Reese,3,19,29,0,0.396
Lycoming Warriors,373,Katherine Roberts,2,18,13,0,0.581
Lycoming Warriors,373,Hillary Barrett,1,5,6,0,0.455
Lynchburg Hornets,374,Enza Steele,23,241,146,3,0.622
Lynchburg Hornets,374,Bruce Reid,20,175,144,0,0.549
Lynchburg Hornets,374,Dottie Hayden,1,5,9,0,0.357
Lynn Fighting Knights,20794,Mindy Richmond,3,18,14,0,0.563
Maine Maritime Mariners,378,Sarah Gombar,2,2,25,0,0.074
Maine Maritime Mariners,378,Amy Blanchard,2,11,13,0,0.458
Maine Maritime Mariners,378,Steve Peed,2,8,11,0,0.421
Maine Maritime Mariners,378,Will Mraz,1,6,8,0,0.429
